eegLowAlpha,eSenseMeditation,objectId,eegTheta,eegLowBeta,eegHighGamma,eegLowGamma,updatedAt,eegDelta,poorSignal,eegHighBeta,createdAt,eegHighAlpha,eSenseAttention
0,0,A34wMl6fAD,0,0,0,0,2014-08-04T03:37:06.277Z,0,0,0,2014-08-04T03:37:06.277Z,0,0
8002,29,gcMkQqJqol,22586,3070,2090,2602,2014-08-04T03:37:06.876Z,16503,0,1904,2014-08-04T03:37:06.876Z,2248,50
19766,37,ifFjSwfm5p,76808,9241,3673,13050,2014-08-04T03:37:07.944Z,54243,0,20216,2014-08-04T03:37:07.944Z,31123,44
24858,40,WsU2jotdik,77246,10843,2156,2413,2014-08-04T03:37:08.838Z,1564160,0,7710,2014-08-04T03:37:08.838Z,11369,44
10253,53,zgmrrsDNYp,58352,10145,2927,14535,2014-08-04T03:37:09.859Z,47445,0,9171,2014-08-04T03:37:09.859Z,6391,38
4499,38,yZCMbgxgeG,201348,11719,6103,13494,2014-08-04T03:37:10.875Z,355291,0,8815,2014-08-04T03:37:10.875Z,19951,37
25627,34,erw7pyS7Kj,109337,14678,6156,10182,2014-08-04T03:37:11.786Z,123237,0,9195,2014-08-04T03:37:11.786Z,23358,27
109790,44,n9NRq9Mrzv,129885,34280,27278,9535,2014-08-04T03:37:12.811Z,99388,0,22059,2014-08-04T03:37:12.811Z,80296,27
93359,57,Nbk6VPWSOk,103709,25787,13329,15385,2014-08-04T03:37:13.894Z,177678,0,14720,2014-08-04T03:37:13.894Z,12629,24
45740,84,CQHA1bLLMo,21374,18734,5085,8675,2014-08-04T03:37:14.783Z,60504,0,18465,2014-08-04T03:37:14.783Z,23751,38
35127,100,HSlHny2S8i,12096,7116,3946,10922,2014-08-04T03:37:15.872Z,43834,0,11715,2014-08-04T03:37:15.872Z,12814,48
4163,100,r1qh3bNnuR,9883,2357,852,2572,2014-08-04T03:37:16.886Z,132272,0,2873,2014-08-04T03:37:16.886Z,8767,53
10584,100,omUfuFXqJk,12970,2035,1150,2758,2014-08-04T03:37:17.843Z,294030,0,3464,2014-08-04T03:37:17.843Z,2631,56
0,0,jh2kum4EGH,0,0,0,0,2014-08-04T03:37:18.396Z,0,0,0,2014-08-04T03:37:18.396Z,0,0
4060,74,yA1jSeeCSY,37045,5048,1646,3369,2014-08-04T03:37:18.740Z,30587,0,3806,2014-08-04T03:37:18.740Z,1350,50
19423,64,t7RAFN7HYx,17047,25956,14618,3674,2014-08-04T03:37:19.822Z,863766,0,10068,2014-08-04T03:37:19.822Z,20320,50
1894,43,KG0Zy7LPgX,35368,6660,2500,3449,2014-08-04T03:37:20.802Z,32069,0,5273,2014-08-04T03:37:20.802Z,3952,50
9258,40,YuwbyBFg1D,24371,12918,4920,7534,2014-08-04T03:37:21.804Z,25068,0,15985,2014-08-04T03:37:21.804Z,15416,56
8575,50,rvJJh0v1tK,50815,3588,9111,7102,2014-08-04T03:37:22.824Z,169261,0,9757,2014-08-04T03:37:22.824Z,8213,60
10715,51,TS1p0Tbksx,10327,7514,8221,7410,2014-08-04T03:37:23.797Z,38960,0,7860,2014-08-04T03:37:23.797Z,14665,63
29307,84,qu7kX2ckis,7673,5833,8806,5054,2014-08-04T03:37:24.793Z,4125,0,6767,2014-08-04T03:37:24.793Z,12126,63
7760,77,OL4D0u0HKZ,22833,15846,3932,15001,2014-08-04T03:37:25.821Z,18538,0,19975,2014-08-04T03:37:25.821Z,6774,66
5250,83,g2Wd3Gr5Le,13450,3639,7962,11482,2014-08-04T03:37:26.833Z,107675,0,9384,2014-08-04T03:37:26.833Z,7266,75
26829,81,WVEJFCa9On,16602,5253,9232,19762,2014-08-04T03:37:27.788Z,26222,0,11416,2014-08-04T03:37:27.788Z,3591,75
0,0,nxoE1km0mO,0,0,0,0,2014-08-04T03:37:28.740Z,0,0,0,2014-08-04T03:37:28.740Z,0,0
6741,64,nRcCJo0jrN,30058,4066,2824,2891,2014-08-04T03:37:29.168Z,156938,0,3438,2014-08-04T03:37:29.168Z,11207,69
0,0,01YW0dUysM,0,0,0,0,2014-08-04T03:37:29.624Z,0,0,0,2014-08-04T03:37:29.624Z,0,0
11427,60,0EqpISnt6H,117160,9542,1578,4153,2014-08-04T03:37:29.851Z,269222,0,8680,2014-08-04T03:37:29.851Z,10246,51
33275,66,HSFNiL0C5r,53130,15039,8253,12119,2014-08-04T03:37:30.795Z,544390,0,10431,2014-08-04T03:37:30.795Z,39159,40
8485,47,83Iv0ILS6E,89439,2630,2312,2110,2014-08-04T03:37:31.796Z,416094,0,6019,2014-08-04T03:37:31.796Z,6498,26
34925,40,d8zajibc8r,171301,14190,6002,14741,2014-08-04T03:37:32.778Z,615885,0,12045,2014-08-04T03:37:32.778Z,14240,23
9662,48,aeHwQ4snQl,40169,5747,17626,6690,2014-08-04T03:37:33.711Z,18886,0,15839,2014-08-04T03:37:33.711Z,9189,35
0,0,VBrODXP3sS,0,0,0,0,2014-08-04T03:37:34.559Z,0,0,0,2014-08-04T03:37:34.559Z,0,0
32933,29,lYdiMLzren,308916,63225,15315,8916,2014-08-04T03:37:34.738Z,1428671,0,21613,2014-08-04T03:37:34.738Z,40698,34
17600,44,sQeMhe0OvA,21802,9007,15928,7442,2014-08-04T03:37:35.736Z,22711,0,6892,2014-08-04T03:37:35.736Z,6352,40
23322,43,b95XTMIutf,133261,23560,15776,5137,2014-08-04T03:37:36.675Z,244841,0,18738,2014-08-04T03:37:36.675Z,12354,47
0,0,1ozPECWGq1,0,0,0,0,2014-08-04T03:37:37.593Z,0,0,0,2014-08-04T03:37:37.593Z,0,0
23014,27,yVOBWkpOJn,291382,3800,2949,1335,2014-08-04T03:37:37.658Z,473429,0,4748,2014-08-04T03:37:37.658Z,2626,23
8671,43,ei1o9biJSk,11074,4496,2666,2565,2014-08-04T03:37:38.727Z,50243,0,2054,2014-08-04T03:37:38.727Z,3282,27
9488,43,YsNHbzGXfX,32234,16445,9575,8122,2014-08-04T03:37:39.811Z,111347,0,9119,2014-08-04T03:37:39.811Z,26328,26
7623,50,dZgYcpU8kE,14384,4992,15733,9704,2014-08-04T03:37:40.660Z,9960,0,11567,2014-08-04T03:37:40.660Z,5913,37
20732,75,AP9huBKI7N,73756,17956,12266,12347,2014-08-04T03:37:41.718Z,27137,0,9289,2014-08-04T03:37:41.718Z,41202,48
4471,70,p9jPF2dLsu,11667,1339,2193,1646,2014-08-04T03:37:42.698Z,213266,0,694,2014-08-04T03:37:42.698Z,2304,40
27514,67,pqtfZNjWYo,48087,23092,10671,11603,2014-08-04T03:37:43.740Z,579091,0,12904,2014-08-04T03:37:43.740Z,10492,41
75119,87,5XHytCrOo3,17742,4718,16910,4634,2014-08-04T03:37:44.774Z,127503,0,8888,2014-08-04T03:37:44.774Z,6071,27
0,0,ptNJVkzHcf,0,0,0,0,2014-08-04T03:37:44.946Z,0,0,0,2014-08-04T03:37:44.946Z,0,0
0,0,uDQEtg6wvR,0,0,0,0,2014-08-04T03:37:45.495Z,0,0,0,2014-08-04T03:37:45.495Z,0,0
10099,80,RABngxAXTv,29008,4522,2605,2357,2014-08-04T03:37:45.674Z,704990,0,7832,2014-08-04T03:37:45.674Z,6930,37
2429,66,FIpzxlaZdo,81323,8575,18229,7301,2014-08-04T03:37:46.746Z,237655,0,13284,2014-08-04T03:37:46.746Z,12225,48
9231,67,D8oHxFdSi4,10642,4733,7648,9771,2014-08-04T03:37:47.692Z,36947,0,7494,2014-08-04T03:37:47.692Z,5966,53
0,0,yvgZJLjHpP,0,0,0,0,2014-08-04T03:37:48.392Z,0,0,0,2014-08-04T03:37:48.392Z,0,0
13269,50,zvNTPgbLBQ,33401,4137,2478,1682,2014-08-04T03:37:48.773Z,121621,0,6424,2014-08-04T03:37:48.773Z,5164,56
11795,50,NOUtTre4q3,73335,6802,9157,12987,2014-08-04T03:37:49.708Z,91629,0,11480,2014-08-04T03:37:49.708Z,21290,53
4188,61,eItrbClyGM,23877,7537,7405,8431,2014-08-04T03:37:50.813Z,27375,0,10018,2014-08-04T03:37:50.813Z,15635,56
12821,48,zY3kdSQsSY,105282,25788,7998,16573,2014-08-04T03:37:51.699Z,903127,0,31709,2014-08-04T03:37:51.699Z,17260,54
3988,41,3VYCxsz3Ts,47265,11697,8033,3668,2014-08-04T03:37:52.781Z,40197,0,2358,2014-08-04T03:37:52.781Z,11074,44
37639,51,IPM0zyuN61,30951,15880,9108,27494,2014-08-04T03:37:53.737Z,93874,0,46927,2014-08-04T03:37:53.737Z,47824,54
0,0,QcO8ADNXOZ,0,0,0,0,2014-08-04T03:37:53.828Z,0,0,0,2014-08-04T03:37:53.828Z,0,0
24918,60,Tsxgq6Ihnx,14150,8544,1937,2447,2014-08-04T03:37:54.713Z,1294508,0,6090,2014-08-04T03:37:54.713Z,4866,51
8195,48,SIbzvf6WhS,296623,21897,8132,9824,2014-08-04T03:37:55.711Z,582807,0,12801,2014-08-04T03:37:55.711Z,15298,37
18309,48,PWZpCZoJtT,93568,7147,7703,6038,2014-08-04T03:37:56.637Z,258515,0,14111,2014-08-04T03:37:56.637Z,10392,47
2258,40,wSDUOkzNrZ,6829,1874,2674,536,2014-08-04T03:37:57.679Z,95318,0,2178,2014-08-04T03:37:57.679Z,1951,41
2958,30,ikF6Kv7SFd,10047,1523,1130,1594,2014-08-04T03:37:58.602Z,132808,0,1737,2014-08-04T03:37:58.602Z,3430,38
20563,64,o4hPVDbv4G,19851,9554,7043,7302,2014-08-04T03:37:59.685Z,90986,0,11095,2014-08-04T03:37:59.685Z,30142,48
10105,63,gqaYKdExVd,75653,7344,10401,13385,2014-08-04T03:38:00.688Z,9047,0,10351,2014-08-04T03:38:00.688Z,11845,48
8770,70,PUpN184cqo,30910,6324,1439,1333,2014-08-04T03:38:01.694Z,146931,0,4485,2014-08-04T03:38:01.694Z,25033,40
20839,67,3YsiWjSw3q,166159,14761,6692,6741,2014-08-04T03:38:02.721Z,604991,0,18069,2014-08-04T03:38:02.721Z,50282,37
4719,43,P2FRnBKZyH,109823,10094,13021,7876,2014-08-04T03:38:03.711Z,102059,0,9764,2014-08-04T03:38:03.711Z,12058,30
0,0,BDnxJa6MG9,0,0,0,0,2014-08-04T03:38:04.400Z,0,0,0,2014-08-04T03:38:04.400Z,0,0
55721,48,cGBg5BRSsO,245803,23644,5408,11591,2014-08-04T03:38:04.664Z,363472,0,27886,2014-08-04T03:38:04.664Z,55090,29
20210,40,96NrCeBtmE,59764,8495,14135,9753,2014-08-04T03:38:05.623Z,10603,0,9234,2014-08-04T03:38:05.623Z,10792,34
71045,48,efO9b9pLnU,106985,7708,6161,4264,2014-08-04T03:38:06.627Z,41398,0,11146,2014-08-04T03:38:06.627Z,19924,29
7374,53,qECAErT4TO,59107,16341,9352,8032,2014-08-04T03:38:07.618Z,83309,0,6410,2014-08-04T03:38:07.618Z,8905,30
131406,53,zYJDBG5BZP,420598,38580,28448,26503,2014-08-04T03:38:08.602Z,774782,0,19156,2014-08-04T03:38:08.602Z,48921,23
31839,61,WVfzWc3KUr,59993,13348,3972,6363,2014-08-04T03:38:09.652Z,105825,0,12278,2014-08-04T03:38:09.652Z,37748,21
870,51,JazhFZEXzB,7110,11590,5046,6378,2014-08-04T03:38:10.618Z,21762,0,7216,2014-08-04T03:38:10.618Z,6782,40
4592,48,lM3SrmawFv,20374,3081,6089,1772,2014-08-04T03:38:11.659Z,175792,0,7485,2014-08-04T03:38:11.659Z,483,50
9191,50,eyrWD9L6Ta,23687,12825,6367,3316,2014-08-04T03:38:12.648Z,30450,0,6304,2014-08-04T03:38:12.648Z,10022,63
1964,40,u43AqXqzCw,30391,9286,6579,6465,2014-08-04T03:38:13.578Z,115457,0,11139,2014-08-04T03:38:13.578Z,16322,69
0,0,6x8DR3SZ6p,0,0,0,0,2014-08-04T03:38:13.948Z,0,0,0,2014-08-04T03:38:13.948Z,0,0
5279,29,8MWiAwTWQB,77952,5619,1993,1960,2014-08-04T03:38:14.579Z,1013328,0,10255,2014-08-04T03:38:14.579Z,6172,60
2120,27,Tx18YxlYBZ,26415,3079,1687,1242,2014-08-04T03:38:15.634Z,51369,0,3426,2014-08-04T03:38:15.634Z,2138,51
23184,21,FA1G557AQB,128898,13009,3910,4006,2014-08-04T03:38:16.579Z,410422,0,12033,2014-08-04T03:38:16.579Z,16515,44
412,20,24QRKyiS8P,26052,3906,7745,11136,2014-08-04T03:38:17.600Z,283147,0,7765,2014-08-04T03:38:17.600Z,12467,44
3465,24,prP8QXMrkH,42105,5014,24787,5372,2014-08-04T03:38:18.543Z,134767,0,3570,2014-08-04T03:38:18.543Z,4952,40
4833,30,hSZGNgvh36,22241,2330,1630,2132,2014-08-04T03:38:19.613Z,124223,0,2660,2014-08-04T03:38:19.613Z,1311,38
2153,34,0Qwqo3S4gi,17532,4811,1278,1768,2014-08-04T03:38:20.556Z,359761,0,3166,2014-08-04T03:38:20.556Z,5934,43
0,0,Dn3Z5jQnLp,0,0,0,0,2014-08-04T03:38:21.442Z,0,0,0,2014-08-04T03:38:21.442Z,0,0
6925,38,KpaOrYaxvo,8808,11327,1926,1767,2014-08-04T03:38:21.509Z,161388,0,5342,2014-08-04T03:38:21.509Z,5317,44
7217,53,8vZx04bA76,6521,10743,12221,7974,2014-08-04T03:38:22.587Z,66430,0,7481,2014-08-04T03:38:22.587Z,10691,56
4394,63,TBXSL7BWPL,17951,7202,9949,18082,2014-08-04T03:38:23.561Z,447709,0,7308,2014-08-04T03:38:23.561Z,12267,63
9241,64,yhy4QfZyDv,8512,13137,5559,13850,2014-08-04T03:38:24.584Z,10334,0,10593,2014-08-04T03:38:24.584Z,4824,74
9989,67,7HESk1QNoy,22784,18897,5015,7129,2014-08-04T03:38:25.710Z,19398,0,10258,2014-08-04T03:38:25.710Z,19885,70
28167,69,5flsfZNRXS,38118,1978,7335,4343,2014-08-04T03:38:26.536Z,14574,0,8018,2014-08-04T03:38:26.536Z,7964,63
38307,69,G1xZ4zUilv,54272,9071,5240,6263,2014-08-04T03:38:27.553Z,149649,0,15373,2014-08-04T03:38:27.553Z,10142,61
31454,66,ttafJNwUcp,138191,49381,4735,6528,2014-08-04T03:38:28.583Z,1740077,0,28854,2014-08-04T03:38:28.583Z,40613,51
56484,69,PinK6jjmju,99526,51417,4260,11827,2014-08-04T03:38:29.534Z,323314,0,14616,2014-08-04T03:38:29.534Z,69642,43
11901,41,elHq17QLER,352773,30035,11613,10598,2014-08-04T03:38:30.531Z,1142189,0,28917,2014-08-04T03:38:30.531Z,11044,41
21532,30,c2UGVYv4x7,133405,18043,9434,3754,2014-08-04T03:38:31.601Z,202881,0,14626,2014-08-04T03:38:31.601Z,21343,37
0,0,hesoM7HiAm,0,0,0,0,2014-08-04T03:38:31.801Z,0,0,0,2014-08-04T03:38:31.801Z,0,0
0,0,8gSMIMUmEi,0,0,0,0,2014-08-04T03:38:32.495Z,0,0,0,2014-08-04T03:38:32.495Z,0,0
30863,30,mhxYCzBBzu,22622,11634,617,3881,2014-08-04T03:38:32.502Z,1138030,25,13249,2014-08-04T03:38:32.502Z,20755,37
19849,27,w2ORxb08w0,102463,4748,5737,23465,2014-08-04T03:38:33.467Z,1354628,0,13156,2014-08-04T03:38:33.467Z,8872,30
17601,1,E8NP8LLEjq,447227,13601,10593,15138,2014-08-04T03:38:34.544Z,1985471,0,16535,2014-08-04T03:38:34.544Z,19075,26
9110,27,yjF14vuKZ8,25023,1748,511,1273,2014-08-04T03:38:35.538Z,268857,0,2571,2014-08-04T03:38:35.538Z,7289,24
0,0,y0vpGZnKtl,0,0,0,0,2014-08-04T03:38:36.096Z,0,0,0,2014-08-04T03:38:36.096Z,0,0
47817,34,ipb6KYYfD9,118581,4593,8015,3797,2014-08-04T03:38:36.429Z,681357,0,5100,2014-08-04T03:38:36.429Z,3827,16
147337,38,XfzEpwsifF,523301,52628,57112,88018,2014-08-04T03:38:37.549Z,1454961,0,92287,2014-08-04T03:38:37.549Z,103129,20
31052,53,ouFhCnSNOx,126238,3754,3313,4043,2014-08-04T03:38:38.483Z,310624,0,3879,2014-08-04T03:38:38.483Z,7010,16
0,0,wSqRw7MYII,0,0,0,0,2014-08-04T03:38:39.509Z,0,0,0,2014-08-04T03:38:39.509Z,0,0
22530,44,km6WjsWByk,182698,39696,22361,16214,2014-08-04T03:38:39.521Z,1252363,0,20124,2014-08-04T03:38:39.521Z,48515,17
4750,50,qDJCkQjQu9,42821,6447,5552,4482,2014-08-04T03:38:40.566Z,279262,0,2551,2014-08-04T03:38:40.566Z,24008,20
0,0,HLphTYZ6oY,0,0,0,0,2014-08-04T03:38:40.843Z,0,0,0,2014-08-04T03:38:40.843Z,0,0
0,0,Vs3ZKAVePL,0,0,0,0,2014-08-04T03:38:41.000Z,0,0,0,2014-08-04T03:38:41.000Z,0,0
0,0,fBcedOH8oD,0,0,0,0,2014-08-04T03:38:41.315Z,0,0,0,2014-08-04T03:38:41.315Z,0,0
44646,54,eMGIGfMn6d,149950,19555,8261,14703,2014-08-04T03:38:41.557Z,947706,0,8137,2014-08-04T03:38:41.557Z,54702,8
0,0,WU5MTuGFjG,0,0,0,0,2014-08-04T03:38:41.757Z,0,0,0,2014-08-04T03:38:41.757Z,0,0
0,0,M5izRfiNGX,0,0,0,0,2014-08-04T03:38:42.037Z,0,0,0,2014-08-04T03:38:42.037Z,0,0
170188,54,lL0eqNrqnZ,623562,122864,46631,48015,2014-08-04T03:38:42.543Z,1731436,0,75145,2014-08-04T03:38:42.543Z,28034,20
0,0,Yt1vIKDiua,0,0,0,0,2014-08-04T03:38:42.583Z,0,0,0,2014-08-04T03:38:42.583Z,0,0
76687,64,vnvcKOfBkq,158191,76819,25299,33811,2014-08-04T03:38:43.504Z,807173,0,51723,2014-08-04T03:38:43.504Z,137606,24
291547,63,34lv5yyxW5,558578,31979,43402,63484,2014-08-04T03:38:44.476Z,1533536,0,114692,2014-08-04T03:38:44.476Z,44658,37
0,0,VH0xCuMnkg,0,0,0,0,2014-08-04T03:38:44.761Z,0,0,0,2014-08-04T03:38:44.761Z,0,0
8348,40,LuIy05oZ8S,217699,21770,16626,28472,2014-08-04T03:38:45.439Z,187790,0,30658,2014-08-04T03:38:45.439Z,12657,48
7131,27,iRAYK5IX4B,87552,5550,1242,3277,2014-08-04T03:38:46.478Z,87712,0,2166,2014-08-04T03:38:46.478Z,1764,37
23169,10,VswRUQaoi1,227586,15334,22947,30372,2014-08-04T03:38:47.506Z,1299114,0,66250,2014-08-04T03:38:47.506Z,22690,41
14790,3,yt8uTKPyOj,61100,3133,4569,7744,2014-08-04T03:38:48.427Z,126155,0,8180,2014-08-04T03:38:48.427Z,5501,40
6168,16,t5YDbIzOmV,106347,13115,17111,13122,2014-08-04T03:38:49.463Z,477061,0,12558,2014-08-04T03:38:49.463Z,26063,37
0,0,3N260Fqro1,0,0,0,0,2014-08-04T03:38:49.738Z,0,0,0,2014-08-04T03:38:49.738Z,0,0
251427,35,jUlXumeZKB,382134,138345,34347,39796,2014-08-04T03:38:50.494Z,708531,0,41339,2014-08-04T03:38:50.494Z,24672,44
15945,23,UgKakakNf1,867806,18053,34336,25852,2014-08-04T03:38:51.486Z,2890905,0,35395,2014-08-04T03:38:51.486Z,29463,29
176716,23,Q6D2ayYXzr,834192,25597,26013,34321,2014-08-04T03:38:52.436Z,1152359,0,64652,2014-08-04T03:38:52.436Z,45375,24
1789,20,Pq5S2jbOUl,15030,2241,2307,2467,2014-08-04T03:38:53.496Z,507571,0,1176,2014-08-04T03:38:53.496Z,1038,21
7230,13,ihjLzwuxe7,55245,1416,1340,2130,2014-08-04T03:38:54.443Z,102864,0,1619,2014-08-04T03:38:54.443Z,8234,13
45640,51,1skGmdOa6a,29235,15873,10347,9989,2014-08-04T03:38:55.440Z,535778,0,7308,2014-08-04T03:38:55.440Z,40539,16
14620,57,M7ZpJj0hwy,36768,4101,6882,3216,2014-08-04T03:38:56.445Z,303816,0,6132,2014-08-04T03:38:56.445Z,1891,21
0,0,yeu1VfPHIH,0,0,0,0,2014-08-04T03:38:56.549Z,0,0,0,2014-08-04T03:38:56.549Z,0,0
66584,67,FBgZXxq1Wq,326402,25094,14862,22193,2014-08-04T03:38:57.442Z,228245,0,24988,2014-08-04T03:38:57.442Z,79275,20
56546,78,ai27CRd2Nd,153757,9488,17180,31688,2014-08-04T03:38:58.412Z,1680097,0,18731,2014-08-04T03:38:58.412Z,62367,27
13227,63,Z1yi32mfkH,18245,7696,19690,22522,2014-08-04T03:38:59.464Z,8762,0,18275,2014-08-04T03:38:59.464Z,3169,47
17934,70,PNELTEANzs,11626,23607,21204,11929,2014-08-04T03:39:00.438Z,26703,0,14817,2014-08-04T03:39:00.438Z,23492,54
2257,57,sh459sfW01,86266,4858,10953,15309,2014-08-04T03:39:01.450Z,28792,0,6046,2014-08-04T03:39:01.450Z,8076,56
18829,51,A1G8zW5Vov,156071,17179,22278,17352,2014-08-04T03:39:02.500Z,1527918,0,9020,2014-08-04T03:39:02.500Z,47937,51
5536,56,HVnl2sQmzV,8466,964,2730,5367,2014-08-04T03:39:03.426Z,120414,0,3619,2014-08-04T03:39:03.426Z,1770,47
14081,37,zqhNeQiqtW,136477,8411,22881,24787,2014-08-04T03:39:04.513Z,171343,0,11394,2014-08-04T03:39:04.513Z,9412,35
8960,43,UevySGqCMP,30774,7985,15269,7213,2014-08-04T03:39:05.376Z,12411,0,22805,2014-08-04T03:39:05.376Z,4934,51
24863,35,tuY9gOZN2K,149644,25486,23052,13687,2014-08-04T03:39:06.405Z,186964,0,16505,2014-08-04T03:39:06.405Z,6740,60
38704,27,FxOxOVKOQc,151796,16583,12498,11218,2014-08-04T03:39:07.419Z,347616,0,23180,2014-08-04T03:39:07.419Z,19296,53
2739,30,Jl0aJHX5eL,24584,4829,2561,4869,2014-08-04T03:39:08.431Z,93234,0,1674,2014-08-04T03:39:08.431Z,3426,50
14179,44,ipj24Wzzne,13748,7838,9975,10174,2014-08-04T03:39:09.379Z,8695,0,7026,2014-08-04T03:39:09.379Z,5741,41
19355,53,XLSWONCB1B,30843,12048,9398,5194,2014-08-04T03:39:10.414Z,27262,0,31704,2014-08-04T03:39:10.414Z,7758,56
27750,64,sR9gXaBAx3,28566,7536,4454,4831,2014-08-04T03:39:11.398Z,13859,0,16432,2014-08-04T03:39:11.398Z,23756,61
24031,66,FnzENNdBh5,112200,8962,9559,12371,2014-08-04T03:39:12.381Z,267184,0,10186,2014-08-04T03:39:12.381Z,8075,64
0,0,wliDXBoEx1,0,0,0,0,2014-08-04T03:39:12.726Z,0,0,0,2014-08-04T03:39:12.726Z,0,0
6664,51,OX48PAjRX3,58488,3234,3081,3743,2014-08-04T03:39:13.398Z,211684,0,5013,2014-08-04T03:39:13.398Z,6941,54
17291,56,2FRV0wOIQn,35058,7207,3623,6786,2014-08-04T03:39:14.395Z,1655107,0,3810,2014-08-04T03:39:14.395Z,7876,38
39236,54,8j7nsd7xkJ,24838,11949,15719,7625,2014-08-04T03:39:15.377Z,5055,0,19224,2014-08-04T03:39:15.377Z,9084,38
9683,61,r33LRi3sK1,12151,8102,7935,8109,2014-08-04T03:39:16.370Z,7736,0,8317,2014-08-04T03:39:16.370Z,1686,53
8763,74,F7Ju0kmFJz,6826,3316,14377,23645,2014-08-04T03:39:17.382Z,11936,0,16838,2014-08-04T03:39:17.382Z,6105,75
0,0,JUnmZ0UqLA,0,0,0,0,2014-08-04T03:39:17.986Z,0,0,0,2014-08-04T03:39:17.986Z,0,0
72726,61,gusJFuJbP7,576271,21847,13977,8631,2014-08-04T03:39:18.370Z,253584,0,16088,2014-08-04T03:39:18.370Z,38486,66
6973,47,EQaAjjazxO,75455,14750,6896,3758,2014-08-04T03:39:19.290Z,48059,0,24931,2014-08-04T03:39:19.290Z,20773,64
13401,50,2w2bkxs3ZN,27482,5049,7757,9202,2014-08-04T03:39:20.369Z,28210,0,6772,2014-08-04T03:39:20.369Z,9435,56
43203,54,QDTualXKWZ,17504,32771,4385,12133,2014-08-04T03:39:21.344Z,21138,0,13650,2014-08-04T03:39:21.344Z,11797,44
5804,48,TA7RUXiaVm,91514,3442,6336,5290,2014-08-04T03:39:22.342Z,252664,0,3870,2014-08-04T03:39:22.342Z,4354,48
4575,54,BERUbSi27w,21795,5445,1514,5070,2014-08-04T03:39:23.328Z,390989,0,5552,2014-08-04T03:39:23.328Z,10498,43
87530,56,qbXtpKlD9T,83625,40558,12266,14087,2014-08-04T03:39:24.328Z,217407,0,28833,2014-08-04T03:39:24.328Z,19986,44
37339,44,RVLBZ5kabX,130333,28456,15728,24740,2014-08-04T03:39:25.308Z,273038,0,64578,2014-08-04T03:39:25.308Z,22603,50
0,0,xrVykzpIZc,0,0,0,0,2014-08-04T03:39:25.393Z,0,0,0,2014-08-04T03:39:25.393Z,0,0
7289,63,FkWX7BYJFl,21697,2806,944,1451,2014-08-04T03:39:26.332Z,783286,0,1812,2014-08-04T03:39:26.332Z,5944,53
3798,64,y2kUQXf8RF,15064,7227,11032,18740,2014-08-04T03:39:27.430Z,15565,0,8695,2014-08-04T03:39:27.430Z,13983,57
11937,66,K0nobrBlpm,13108,6415,6688,7552,2014-08-04T03:39:28.354Z,26074,0,6873,2014-08-04T03:39:28.354Z,7714,60
27918,75,nU1LlO0E1k,61216,60823,6900,10885,2014-08-04T03:39:29.315Z,26590,0,20184,2014-08-04T03:39:29.315Z,54362,51
4717,63,suC1r3TIdP,53985,6859,2016,2607,2014-08-04T03:39:30.396Z,129186,0,1426,2014-08-04T03:39:30.396Z,6748,44
239722,69,96Zp277bOw,235937,21468,12144,12875,2014-08-04T03:39:31.332Z,1638184,0,21925,2014-08-04T03:39:31.332Z,17909,29
8355,66,kZ3tjdWpOM,14794,5912,20027,10279,2014-08-04T03:39:32.291Z,15574,0,9271,2014-08-04T03:39:32.291Z,9848,30
6060,57,GONkpZmt2f,23780,7626,8877,5491,2014-08-04T03:39:33.335Z,8015,0,5516,2014-08-04T03:39:33.335Z,5015,34
25142,60,iOvotD77Md,132030,21507,5097,18713,2014-08-04T03:39:34.337Z,1468252,0,10899,2014-08-04T03:39:34.337Z,9414,41
10691,50,c6sAYRCFKu,65365,17338,6025,4685,2014-08-04T03:39:35.233Z,38949,0,6033,2014-08-04T03:39:35.233Z,19225,44
9889,54,qASU82vcv7,8416,2814,448,1238,2014-08-04T03:39:36.291Z,24995,0,3587,2014-08-04T03:39:36.291Z,3807,41
11676,50,5exr6U19e7,219932,14916,10713,25797,2014-08-04T03:39:37.339Z,253500,0,24321,2014-08-04T03:39:37.339Z,34298,37
14492,63,zDlS514rzB,48859,43279,11955,14827,2014-08-04T03:39:38.317Z,134430,0,19316,2014-08-04T03:39:38.317Z,71644,43
4253,50,KrshkUwxMp,53577,5620,8837,20171,2014-08-04T03:39:39.271Z,22497,0,25047,2014-08-04T03:39:39.271Z,4213,57
11483,44,oJE7xPZuhv,14298,9977,4742,6507,2014-08-04T03:39:40.423Z,10058,0,7282,2014-08-04T03:39:40.423Z,5004,60
3676,43,DtVjO9Ud2E,63120,8185,2388,2258,2014-08-04T03:39:41.186Z,175609,0,4300,2014-08-04T03:39:41.186Z,9315,56
0,0,UhV2eS0RZM,0,0,0,0,2014-08-04T03:39:41.197Z,0,0,0,2014-08-04T03:39:41.197Z,0,0
8271,38,QLuKraQzj3,17753,2380,1827,1976,2014-08-04T03:39:42.297Z,135360,0,3228,2014-08-04T03:39:42.297Z,2667,54
10174,50,oAAlUIyuWd,158061,20563,5889,7885,2014-08-04T03:39:43.307Z,657817,0,9462,2014-08-04T03:39:43.307Z,47712,37
0,0,HzeU3G56hY,0,0,0,0,2014-08-04T03:39:43.511Z,0,0,0,2014-08-04T03:39:43.511Z,0,0
